"race_dichotomized","exposure","outcome","term","estimate","std.error","conf.low","conf.high","statistic","p.value"
0,"isolation_cat_d","GM_CSF","isolation_cat_dHigh",-0.100354616769842,0.259787791028238,-0.618232113248202,0.417522879708519,-0.386294584409216,0.700417720501424
1,"isolation_cat_d","GM_CSF","isolation_cat_dHigh",0.0598284377857143,0.265748262865168,-0.482168717684283,0.601825593255711,0.225131999512145,0.823354108020655
0,"isolation_cat2_d","IL_10","isolation_cat2_dHigh",0.070971289660699,0.279213519338457,-0.485630688459955,0.627573267781353,0.254182855575374,0.800078814309569
1,"isolation_cat2_d","IL_10","isolation_cat2_dHigh",-0.301426385902256,0.249732040955672,-0.810758241427367,0.207905469622856,-1.20699924907016,0.236562106867551
0,"isolation_cat2_d","IFN_gamma","isolation_cat2_dHigh",0.0559361520323955,0.283663105101356,-0.509535913193335,0.621408217258126,0.19719220098225,0.844232746378789
1,"isolation_cat2_d","IFN_gamma","isolation_cat2_dHigh",-0.483547346342105,0.31329177248378,-1.12251012896814,0.155415436283929,-1.54344093529344,0.132871824181046
0,"isolation_cat2_d","IL_12p70","isolation_cat2_dHigh",0.159927912601023,0.273048663549826,-0.384384650111271,0.704240475313317,0.585712123699296,0.559900489240786
1,"isolation_cat2_d","IL_12p70","isolation_cat2_dHigh",-0.235538395447368,0.265858188412625,-0.777759745549507,0.30668295465477,-0.885955015543103,0.382463032728014
0,"isolation_cat2_d","IFN_alpha2","isolation_cat2_dHigh",-0.0581381747127024,0.226917127239441,-0.510489200516105,0.3942128510907,-0.256208843378118,0.798520204984158
1,"isolation_cat2_d","IFN_alpha2","isolation_cat2_dHigh",-0.464993310236842,0.321292087057928,-1.12027284201225,0.190286221538567,-1.44726038694195,0.157861729054416
0,"isolation_cat2_d","CX3CL1","isolation_cat2_dHigh",-0.316311076067349,0.303934391989842,-0.922193213154626,0.289571061019929,-1.04072156492879,0.30148694701475
1,"isolation_cat2_d","CX3CL1","isolation_cat2_dHigh",0.0406180213421053,0.352184406195497,-0.677666810704745,0.758902853388956,0.115331685979186,0.908926059821627
0,"isolation_cat2_d","IFN_lambda1","isolation_cat2_dHigh",-0.0598731738320546,0.282722524151577,-0.623470225202905,0.503723877538796,-0.211773625082502,0.832881977330311
1,"isolation_cat2_d","IFN_lambda1","isolation_cat2_dHigh",-0.482910196390977,0.26857622017563,-1.0306750088215,0.0648546160395413,-1.79803780124387,0.0819170371937968
0,"isolation_cat2_d","IFN_lambda2_3","isolation_cat2_dHigh",-0.223670222502131,0.27197732589816,-0.765847112638236,0.318506667633973,-0.822385549102292,0.41357277075898
1,"isolation_cat2_d","IFN_lambda2_3","isolation_cat2_dHigh",-0.577774357924812,0.294425707141558,-1.17825954660479,0.022710830755166,-1.96237741443896,0.0587483727155788
0,"isolation_cat2_d","sTREM_1","isolation_cat2_dHigh",-0.386494687201194,0.331774094553701,-1.04787425705623,0.27488488265384,-1.16493328908365,0.247891148890321
1,"isolation_cat2_d","sTREM_1","isolation_cat2_dHigh",0.0227515297406015,0.245669836692032,-0.478295405566808,0.523798465048011,0.0926101879129852,0.926809171081024
0,"isolation_cat2_d","sRAGE","isolation_cat2_dHigh",-0.365830441056266,0.329853098311037,-1.02338057488985,0.291719692777322,-1.10907080433516,0.271090424582527
1,"isolation_cat2_d","sRAGE","isolation_cat2_dHigh",0.196860942,0.307447189741097,-0.430181735533755,0.823903619533755,0.640308152322933,0.526677155864959
0,"isolation_cat2_d","GM_CSF","isolation_cat2_dHigh",-0.0490463744927537,0.241004254150428,-0.529479574552151,0.431386825566643,-0.203508335011133,0.839311808967603
1,"isolation_cat2_d","GM_CSF","isolation_cat2_dHigh",-0.0605751087368422,0.219729488410365,-0.508716354919586,0.387566137445901,-0.275680379429604,0.784622965504354
0,"isolation_item_visit","IL_10","isolation_item_visit5",0.1156133565,0.934662134908505,-1.7499800729685,1.9812067859685,0.12369534635242,0.901926832733396
0,"isolation_item_visit","IL_10","isolation_item_visit4",0.434882277285715,0.917819996234414,-1.39709410268964,2.26685865726107,0.473820878897745,0.637168054399147
0,"isolation_item_visit","IL_10","isolation_item_visit3",0.13468987925,0.904982720707829,-1.67166319153137,1.94104295003137,0.148831437515904,0.882133704033683
0,"isolation_item_visit","IL_10","isolation_item_visit2",0.01365881645,0.848949043115178,-1.68085056574968,1.70816819864968,0.0160890886923903,0.987211133629703
0,"isolation_item_visit","IL_10","isolation_item_visit1",0.0223062725185182,0.838884939245082,-1.65211507428067,1.6967276193177,0.0265903838237837,0.97886548494864
0,"isolation_item_visit","IL_10","isolation_item_visit0",0.284191956250001,0.991358900568152,-1.69456869112136,2.26295260362137,0.286669092381305,0.775250337541087
1,"isolation_item_visit","IL_10","isolation_item_visit5",1.48304529733333,0.703307452832102,0.0373761236200136,2.92871447104665,2.10867280214557,0.0447612775950021
1,"isolation_item_visit","IL_10","isolation_item_visit4",-0.628175490166666,0.556013361580221,-1.77107732317359,0.514726342840262,-1.12978488211391,0.268882522454179
1,"isolation_item_visit","IL_10","isolation_item_visit3",-0.686735598066667,0.444810689264177,-1.60105706447221,0.227585868338876,-1.54388285767748,0.134702208739274
1,"isolation_item_visit","IL_10","isolation_item_visit2",-0.718002442555555,0.406054747215684,-1.55265992915808,0.116655044046974,-1.76824048352813,0.088754573950157
1,"isolation_item_visit","IL_10","isolation_item_visit1",-0.368103333888889,0.406054747215684,-1.20276082049142,0.46655415271364,-0.906536215653116,0.372977412877727
1,"isolation_item_visit","IL_10","isolation_item_visit0",-1.05022302116667,0.465194153853008,-2.00644329909609,-0.0940027432372467,-2.25760150351871,0.0325955985599111
0,"isolation_item_visit","IFN_gamma","isolation_item_visit5",0.0293320085000002,0.888077835355616,-1.74327876989451,1.80194278689451,0.0330286460625995,0.973749942602423
0,"isolation_item_visit","IFN_gamma","isolation_item_visit4",1.42383531557143,0.872075122184925,-0.316833913647311,3.16450454479017,1.63269800886431,0.107223903018724
0,"isolation_item_visit","IFN_gamma","isolation_item_visit3",0.82099066675,0.859877666617059,-0.895332339257429,2.53731367275743,0.954776125282973,0.343123151369439
0,"isolation_item_visit","IFN_gamma","isolation_item_visit2",0.927133012950001,0.80663675180417,-0.682920682314953,2.53718670821495,1.14938107007438,0.254485370806502
0,"isolation_item_visit","IFN_gamma","isolation_item_visit1",0.285134148925926,0.797074250825543,-1.30583271450031,1.87610101235216,0.357725956685475,0.721672888382602
0,"isolation_item_visit","IFN_gamma","isolation_item_visit0",0.593845060500001,0.941948789402142,-1.28629259221069,2.47398271321069,0.630443042319654,0.530549275699633
1,"isolation_item_visit","IFN_gamma","isolation_item_visit5",1.931757757,1.0086406096583,-0.14153270916333,4.00504822316333,1.91520918204397,0.0665272044407233
1,"isolation_item_visit","IFN_gamma","isolation_item_visit4",0.34782842,0.797400416765264,-1.2912516110471,1.9869084510471,0.436202957368647,0.66629017443575
1,"isolation_item_visit","IFN_gamma","isolation_item_visit3",-0.2317170292,0.637920333412211,-1.54298105403768,1.07954699563768,-0.363238193020991,0.719363627562189
1,"isolation_item_visit","IFN_gamma","isolation_item_visit2",-0.114544238888889,0.582338927501808,-1.31155904763657,1.08247056985879,-0.196696860675751,0.845594233345064
1,"isolation_item_visit","IFN_gamma","isolation_item_visit1",0.399912272,0.582338927501808,-0.797102536747683,1.59692708074768,0.6867345683305,0.498329715015258
1,"isolation_item_visit","IFN_gamma","isolation_item_visit0",-0.476998602,0.667153053849109,-1.84835134426734,0.894354140267337,-0.714976270059739,0.480994956833391
0,"isolation_item_visit","IL_12p70","isolation_item_visit5",0.619039969999999,0.880936776799575,-1.13931719586007,2.37739713586007,0.702706466914639,0.484673146645954
0,"isolation_item_visit","IL_12p70","isolation_item_visit4",1.16094517757143,0.865062741890245,-0.565727281997529,2.88761763714039,1.34203581006697,0.184114724047734
0,"isolation_item_visit","IL_12p70","isolation_item_visit3",0.989082535499999,0.852963366401599,-0.713439469515133,2.69160454051513,1.15958383965849,0.250334092202758
0,"isolation_item_visit","IL_12p70","isolation_item_visit2",0.75099979055,0.800150563264422,-0.846107418203833,2.34810699930383,0.938573094901166,0.351321274382025
0,"isolation_item_visit","IL_12p70","isolation_item_visit1",0.278989356925926,0.79066495462193,-1.29918449773448,1.85716321158633,0.352854082244393,0.725305522646942
0,"isolation_item_visit","IL_12p70","isolation_item_visit0",0.789498456500001,0.934374553007401,-1.07552095709142,2.65451787009143,0.844948585081755,0.40114677410134
1,"isolation_item_visit","IL_12p70","isolation_item_visit5",1.72797324833333,0.774122038584108,0.136742608921464,3.3192038877452,2.2321716243783,0.0344339806540719
1,"isolation_item_visit","IL_12p70","isolation_item_visit4",-0.398421577666666,0.611997207214633,-1.65639985346357,0.859556698130233,-0.651018620624092,0.520747163533442
1,"isolation_item_visit","IL_12p70","isolation_item_visit3",-0.691402953866666,0.489597765771706,-1.69778557450419,0.314979666770854,-1.4121856801713,0.169753113249599
1,"isolation_item_visit","IL_12p70","isolation_item_visit2",-0.290508551111111,0.446939567362157,-1.20920598911833,0.628188886896111,-0.649995149961093,0.521397572853311
1,"isolation_item_visit","IL_12p70","isolation_item_visit1",-0.362664120888889,0.446939567362157,-1.28136155889611,0.556033317118334,-0.811438832836701,0.424480267249636
1,"isolation_item_visit","IL_12p70","isolation_item_visit0",-0.879399512166666,0.512033599626975,-1.93189964977419,0.173100625440858,-1.7174644648463,0.0977847392943709
0,"isolation_item_visit","IFN_alpha2","isolation_item_visit5",0.344898728833333,0.706414768264496,-1.06511105002944,1.75490850769611,0.488238276332575,0.626975197125327
0,"isolation_item_visit","IFN_alpha2","isolation_item_visit4",1.33924119428572,0.693685531630018,-0.0453609219142788,2.72384331048571,1.93061716472416,0.0577638567491009
0,"isolation_item_visit","IFN_alpha2","isolation_item_visit3",0.81078239875,0.683983158250842,-0.554453699131287,2.17601849663129,1.18538357117363,0.240053116527881
0,"isolation_item_visit","IFN_alpha2","isolation_item_visit2",0.401689476750001,0.641633076982711,-0.879015505126446,1.68239445862645,0.626042345944744,0.533414187349231
0,"isolation_item_visit","IFN_alpha2","isolation_item_visit1",0.208637202444445,0.634026658216341,-1.05688530403011,1.474159708919,0.329066924459277,0.74313153611322
0,"isolation_item_visit","IFN_alpha2","isolation_item_visit0",0.431037062000001,0.749266009455225,-1.06450415225982,1.92657827625983,0.575279081875606,0.567029601129829
1,"isolation_item_visit","IFN_alpha2","isolation_item_visit5",1.16002008733333,1.0277844466307,-0.95262109929534,3.27266127396201,1.12866086963675,0.269347916957363
1,"isolation_item_visit","IFN_alpha2","isolation_item_visit4",0.152460680333333,0.812534948762194,-1.51772882677353,1.8226501874402,0.187635843314297,0.852618797217985
1,"isolation_item_visit","IFN_alpha2","isolation_item_visit3",-0.418234348866666,0.650027959009755,-1.75438595455216,0.917917256818828,-0.643409784255741,0.525593094614197
1,"isolation_item_visit","IFN_alpha2","isolation_item_visit2",-0.341127884777778,0.593391626931144,-1.56086184257893,0.878606073023377,-0.574878156845583,0.570315308888666
1,"isolation_item_visit","IFN_alpha2","isolation_item_visit1",0.476307391111111,0.593391626931144,-0.743426566690044,1.69604134891227,0.802686403875363,0.42943276374451
1,"isolation_item_visit","IFN_alpha2","isolation_item_visit0",-0.653251075666667,0.679815511791241,-2.05063187299963,0.7441297216663,-0.960924051211218,0.345442329599539
0,"isolation_item_visit","CX3CL1","isolation_item_visit5",0.392295621999998,0.985290888730106,-1.5743532230503,2.3589444670503,0.39815208532539,0.69178398390227
0,"isolation_item_visit","CX3CL1","isolation_item_visit4",0.9638729775,0.967536445533436,-0.967337850608679,2.89508380560868,0.996213612365355,0.322730745563355
0,"isolation_item_visit","CX3CL1","isolation_item_visit3",0.0394713294999982,0.954003800805402,-1.86472822667947,1.94367088567947,0.0413743943857196,0.967120475458962
0,"isolation_item_visit","CX3CL1","isolation_item_visit2",0.652949367549999,0.894934892445823,-1.13334815408059,2.43924688918059,0.7296054417607,0.468174549199682
0,"isolation_item_visit","CX3CL1","isolation_item_visit1",-0.0166919820555568,0.884325636463275,-1.78181334011499,1.74842937600388,-0.0188753795743317,0.98499661889517
0,"isolation_item_visit","CX3CL1","isolation_item_visit0",-0.0128332510000006,1.04505880329357,-2.09877935282164,2.07311285082164,-0.012279931961298,0.990238770976491
1,"isolation_item_visit","CX3CL1","isolation_item_visit5",0.0270103513333335,1.14068523063345,-2.31770172045886,2.37172242312553,0.0236790576470724,0.981289411310796
1,"isolation_item_visit","CX3CL1","isolation_item_visit4",-0.604533936166666,0.901790855529044,-2.45819158720556,1.24912371487223,-0.670370443945132,0.508532924620392
1,"isolation_item_visit","CX3CL1","isolation_item_visit3",-0.780936814666667,0.721432684423236,-2.26386293549778,0.701989306164448,-1.08248050237841,0.288976647183653
1,"isolation_item_visit","CX3CL1","isolation_item_visit2",-0.783030615555555,0.658574924966853,-2.13675076137694,0.570689530265832,-1.18897726875187,0.245194708645052
1,"isolation_item_visit","CX3CL1","isolation_item_visit1",0.137214544333334,0.658574924966853,-1.21650560148805,1.49093469015472,0.208350696528933,0.836578731826258
1,"isolation_item_visit","CX3CL1","isolation_item_visit0",-0.103020300916666,0.754492361115117,-1.65390156041996,1.44786095858663,-0.136542536712241,0.892444192689053
0,"isolation_item_visit","IFN_lambda1","isolation_item_visit5",-0.450555383499999,0.904880986171395,-2.25670539129675,1.35559462429675,-0.497916732018346,0.62017315366031
0,"isolation_item_visit","IFN_lambda1","isolation_item_visit4",0.755934210642858,0.88857548872644,-1.01766988803723,2.52953830932294,0.850725931824102,0.397951777092108
0,"isolation_item_visit","IFN_lambda1","isolation_item_visit3",-0.696477305625001,0.87614724743539,-2.44527453086231,1.05231991961231,-0.794931796754131,0.429460209844413
0,"isolation_item_visit","IFN_lambda1","isolation_item_visit2",-0.2589329723,0.821898971459375,-1.89945018549771,1.38158424089771,-0.315042336456797,0.75370861396448
0,"isolation_item_visit","IFN_lambda1","isolation_item_visit1",-0.268338555611111,0.812155540229228,-1.88940779867658,1.35273068745436,-0.330402912150761,0.742126504479885
0,"isolation_item_visit","IFN_lambda1","isolation_item_visit0",-0.226357286250001,0.959771222232849,-2.14206866377984,1.68935409127983,-0.235845044117279,0.814272367841775
1,"isolation_item_visit","IFN_lambda1","isolation_item_visit5",-0.0132295603333327,0.96201656931212,-1.99068293901662,1.96422381834995,-0.013751904858346,0.989132895960217
1,"isolation_item_visit","IFN_lambda1","isolation_item_visit4",-0.221478707333333,0.760540876461885,-1.78479286819199,1.34183545352532,-0.291212102055151,0.773199713028768
1,"isolation_item_visit","IFN_lambda1","isolation_item_visit3",-0.456874856733333,0.608432701169508,-1.70752618542026,0.793776471953593,-0.750904505716316,0.45945289432998
1,"isolation_item_visit","IFN_lambda1","isolation_item_visit2",-0.601453738777777,0.555420525257232,-1.74313697927051,0.540229501714951,-1.08287992867967,0.288802603618985
1,"isolation_item_visit","IFN_lambda1","isolation_item_visit1",-0.246582807222222,0.555420525257233,-1.38826604771495,0.895100433270507,-0.443956958753048,0.660746732027102
1,"isolation_item_visit","IFN_lambda1","isolation_item_visit0",-0.778628857083333,0.63631414988085,-2.08659132438843,0.529333610221768,-1.2236547894293,0.232056595395658
0,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit5",0.245665438999998,0.886226558246012,-1.52325017481813,2.01458105281812,0.277203878301966,0.782477048359401
0,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit4",1.145481455,0.870257204151975,-0.59155919463804,2.88252210463804,1.31625621659314,0.192573459447215
0,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit3",0.146929676749998,0.858085175263381,-1.56581550154097,1.85967485504097,0.171229711205416,0.864559236084579
0,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit2",0.195381751599998,0.804955245865243,-1.41131564376351,1.80207914696351,0.242723744709538,0.808960933413944
0,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit1",0.135800798962961,0.795412678769061,-1.45184955275772,1.72345115068365,0.17072999034051,0.864950622411503
0,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit0",0.137860319999998,0.939985213505057,-1.73835801881635,2.01407865881634,0.146662221936384,0.883839048636995
1,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit5",0.850833107666667,1.01255517733603,-1.2305038675978,2.93217008293114,0.84028320304001,0.408410700435658
1,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit4",-0.700842126833333,0.800495154244393,-2.34628348187365,0.944599228206983,-0.875510767451023,0.389312854703623
1,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit3",-0.627295113333333,0.640396123395514,-1.94364819736559,0.68905797069892,-0.97954233390309,0.336339356251428
1,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit2",0.0439365388888887,0.584599004204308,-1.15772392405437,1.24559700183215,0.0751567118193955,0.940665325270495
1,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit1",-0.391638448222222,0.584599004204308,-1.59329891116549,0.810022014721042,-0.669926642716878,0.508811246245253
1,"isolation_item_visit","IFN_lambda2_3","isolation_item_visit0",-0.738217621583333,0.669742296990513,-2.11489262935163,0.638457386184963,-1.10224130221507,0.280455731907192
0,"isolation_item_visit","sTREM_1","isolation_item_visit5",0.618755689999997,1.08532014328536,-1.54755238278951,2.78506376278951,0.570113522565764,0.570507603138052
0,"isolation_item_visit","sTREM_1","isolation_item_visit4",1.08239646435714,1.06576322354261,-1.04487583324683,3.20966876196111,1.01560688194817,0.313470189878138
0,"isolation_item_visit","sTREM_1","isolation_item_visit3",0.301532315749999,1.05085671006191,-1.79598645641712,2.39905108791712,0.286939515980474,0.775044157360939
0,"isolation_item_visit","sTREM_1","isolation_item_visit2",0.786378903149998,0.98579097483812,-1.18126811794963,2.75402592424963,0.797713636279873,0.427854917642781
0,"isolation_item_visit","sTREM_1","isolation_item_visit1",0.109209953574072,0.974104640015751,-1.83511104559217,2.05353095274032,0.112113164323194,0.911068895280502
0,"isolation_item_visit","sTREM_1","isolation_item_visit0",0.0402679344999981,1.15115584961315,-2.25744875811295,2.33798462711294,0.0349804368483469,0.972199349032507
1,"isolation_item_visit","sTREM_1","isolation_item_visit5",0.323930477333333,0.801443351528616,-1.32345992513834,1.97132087980501,0.404183872404071,0.689383081372711
1,"isolation_item_visit","sTREM_1","isolation_item_visit4",-0.219394886666666,0.633596601607354,-1.52177135349466,1.08298158016133,-0.34626903949625,0.731927111926798
1,"isolation_item_visit","sTREM_1","isolation_item_visit3",-0.302654484466667,0.506877281285883,-1.34455565792906,0.73924668899573,-0.597096172270477,0.555607786059892
1,"isolation_item_visit","sTREM_1","isolation_item_visit2",-0.372448548888889,0.462713534745282,-1.32356984121632,0.57867274343854,-0.804922529646593,0.428164098915423
1,"isolation_item_visit","sTREM_1","isolation_item_visit1",0.289979505777778,0.462713534745282,-0.661141786549651,1.24110079810521,0.626693372903838,0.536324628877014
1,"isolation_item_visit","sTREM_1","isolation_item_visit0",0.0778227198333336,0.530104949512709,-1.01182360946033,1.167469049127,0.146806250167766,0.884417375400252
0,"isolation_item_visit","sRAGE","isolation_item_visit5",0.7510954205,1.09959113787908,-1.44369767671883,2.94588851771883,0.683067910085864,0.496919200442464
0,"isolation_item_visit","sRAGE","isolation_item_visit4",0.897147712857145,1.07977706203576,-1.25809632345111,3.0523917491654,0.830863836990304,0.409001682488508
0,"isolation_item_visit","sRAGE","isolation_item_visit3",0.436350953500003,1.06467454116074,-1.68874832497488,2.56145023197488,0.409844451642735,0.683227543753807
0,"isolation_item_visit","sRAGE","isolation_item_visit2",0.759590378400002,0.998753249388621,-1.2339294509896,2.7531102077896,0.760538580340018,0.449600968616004
0,"isolation_item_visit","sRAGE","isolation_item_visit1",0.273954147481483,0.986913249657236,-1.69593294353261,2.24384123849558,0.27758685738248,0.78218426531405
0,"isolation_item_visit","sRAGE","isolation_item_visit0",0.371538646500003,1.1662925251904,-1.95639097701729,2.6994682700173,0.318563858101851,0.751048212131737
1,"isolation_item_visit","sRAGE","isolation_item_visit5",-0.721969703666665,0.957294055579315,-2.68971581634777,1.24577640901444,-0.754177569012229,0.457519207000245
1,"isolation_item_visit","sRAGE","isolation_item_visit4",-1.57456187816667,0.756807401542614,-3.13020177142033,-0.0189219849130053,-2.08053181688922,0.0474710347470597
1,"isolation_item_visit","sRAGE","isolation_item_visit3",-1.50270732806667,0.605445921234091,-2.74721924266959,-0.258195413463737,-2.48198439425221,0.0198492528295838
1,"isolation_item_visit","sRAGE","isolation_item_visit2",-1.46705878122222,0.552693980682346,-2.6031375290755,-0.330980033368944,-2.65437806905553,0.0133785294607102
1,"isolation_item_visit","sRAGE","isolation_item_visit1",-1.308845252,0.552693980682346,-2.44492399985328,-0.172766504146721,-2.36811924454853,0.025597047940725
1,"isolation_item_visit","sRAGE","isolation_item_visit0",-1.07650621766667,0.633190500655828,-2.37804793203374,0.225035496700408,-1.70013008178688,0.10104047443455
0,"isolation_item_visit","GM_CSF","isolation_item_visit5",0.862253478666664,0.729455455023964,-0.593745703450492,2.31825266078382,1.18205090211895,0.241363781199221
0,"isolation_item_visit","GM_CSF","isolation_item_visit4",1.72794799042857,0.716311036874095,0.298185176747355,3.15771080410979,2.41228726276389,0.0185975319120454
0,"isolation_item_visit","GM_CSF","isolation_item_visit3",1.533140729375,0.706292207276992,0.123375583267156,2.94290587548284,2.17068900602175,0.0335023359881954
0,"isolation_item_visit","GM_CSF","isolation_item_visit2",0.682720717349999,0.662560820010496,-0.639756214440802,2.0051976491408,1.03042724038404,0.306514965780606
0,"isolation_item_visit","GM_CSF","isolation_item_visit1",0.598762361962962,0.654706307461223,-0.708036897162695,1.90556162108862,0.914551082125362,0.363707034336617
0,"isolation_item_visit","GM_CSF","isolation_item_visit0",0.9067364595,0.773704348231447,-0.637583883115666,2.45105680211567,1.17194179090843,0.245370958234421
1,"isolation_item_visit","GM_CSF","isolation_item_visit5",1.44359144366667,0.628925047235987,0.150817494373236,2.7363653929601,2.29533145485458,0.0300316050793514
1,"isolation_item_visit","GM_CSF","isolation_item_visit4",0.188764834166666,0.497208906698676,-0.8332627107079,1.21079237904123,0.379648939557439,0.707289400587031
1,"isolation_item_visit","GM_CSF","isolation_item_visit3",-0.137715414533333,0.397767125358941,-0.955337450432987,0.67990662136632,-0.346221207720624,0.731962634932928
1,"isolation_item_visit","GM_CSF","isolation_item_visit2",-0.237892844666666,0.363110045321795,-0.984276232292564,0.508490542959231,-0.655153575979538,0.518123935583004
1,"isolation_item_visit","GM_CSF","isolation_item_visit1",0.162125675888888,0.363110045321795,-0.58425771173701,0.908509063514786,0.446491849998833,0.658938748563992
1,"isolation_item_visit","GM_CSF","isolation_item_visit0",-0.613719039583333,0.415994817071493,-1.46880863239664,0.241370553229978,-1.47530453360879,0.152138836654629
0,"isolation_item_communicate","IL_10","isolation_item_communicate5",0.251863083710956,0.365931904335552,-0.478342662409596,0.982068829831508,0.688278558734256,0.493618791267936
0,"isolation_item_communicate","IL_10","isolation_item_communicate4",-0.0750051862121213,0.420239069874303,-0.913579193919269,0.763568821495026,-0.178482182141122,0.858874997174094
0,"isolation_item_communicate","IL_10","isolation_item_communicate3",-0.540402448212122,0.440392557528881,-1.41919211439393,0.338387217969691,-1.22709259948536,0.2240192899636
0,"isolation_item_communicate","IL_10","isolation_item_communicate2",0.261368063987878,0.536290164619936,-0.8087822977426,1.33151842571836,0.487363150083328,0.627568510879903
